"DateTime","Number of sales","Sales USD"
"2022-08-04 00:00:00",470,19173189.22
"2022-08-05 00:00:00",458,18890176.72
"2022-08-06 00:00:00",465,18201471.48
"2022-08-07 00:00:00",528,20361280.52
"2022-08-08 00:00:00",541,20020664.23
"2022-08-09 00:00:00",557,20854232.97
"2022-08-10 00:00:00",597,22886175.57
"2022-08-11 00:00:00",574,23054670.43
"2022-08-12 00:00:00",569,22207204.75
"2022-08-13 00:00:00",580,22762594.82
"2022-08-14 00:00:00",534,22001205.99
"2022-08-15 00:00:00",546,23151190.81
"2022-08-16 00:00:00",573,24320519.21
"2022-08-17 00:00:00",567,25152438.33
"2022-08-18 00:00:00",559,24860683.45
"2022-08-19 00:00:00",591,24943484.54
"2022-08-20 00:00:00",646,26242908.29
"2022-08-21 00:00:00",767,28991418.82
"2022-08-22 00:00:00",794,29687490.57
"2022-08-23 00:00:00",775,28443327.4
"2022-08-24 00:00:00",831,28709082.11
"2022-08-25 00:00:00",921,32708897.13
"2022-08-26 00:00:00",944,34173172.09
"2022-08-27 00:00:00",903,33918237.71
"2022-08-28 00:00:00",781,30522894.39
"2022-08-29 00:00:00",735,28590431.36
"2022-08-30 00:00:00",729,28503758.82
"2022-08-31 00:00:00",636,25965214.24
"2022-09-01 00:00:00",525,19702813.39
"2022-09-02 00:00:00",451,16891219.89
"2022-09-03 00:00:00",404,14227891.88
"2022-09-04 00:00:00",358,12592003.44
"2022-09-05 00:00:00",357,12884147.14
"2022-09-06 00:00:00",359,11862088.99
"2022-09-07 00:00:00",385,11238014.34
"2022-09-08 00:00:00",412,13108209.04
"2022-09-09 00:00:00",413,13307243.86
"2022-09-10 00:00:00",463,14570752.47
"2022-09-11 00:00:00",532,17433659.11
"2022-09-12 00:00:00",542,17343064.36
"2022-09-13 00:00:00",548,17977030.6
"2022-09-14 00:00:00",507,17047046.31
"2022-09-15 00:00:00",523,16516129.9
"2022-09-16 00:00:00",515,15584163.4
"2022-09-17 00:00:00",503,15655593.24
"2022-09-18 00:00:00",491,14838746.19
"2022-09-19 00:00:00",500,14791052.31
"2022-09-20 00:00:00",543,16007469.75
"2022-09-21 00:00:00",582,16358683.09
"2022-09-22 00:00:00",571,16026099.68
"2022-09-23 00:00:00",590,17383542.01
"2022-09-24 00:00:00",600,18266132.06
"2022-09-25 00:00:00",619,18817187.11
"2022-09-26 00:00:00",619,19536799.49
"2022-09-27 00:00:00",546,17648392.17
"2022-09-28 00:00:00",569,18569032.19
"2022-09-29 00:00:00",568,18006726.4
"2022-09-30 00:00:00",565,17096394.91
"2022-10-01 00:00:00",546,15767190.33
"2022-10-02 00:00:00",518,14278323.65
"2022-10-03 00:00:00",487,12578459.11
"2022-10-04 00:00:00",491,12149802.32
"2022-10-05 00:00:00",439,11033331.81
"2022-10-06 00:00:00",434,12089062.42
"2022-10-07 00:00:00",416,11467652.23
"2022-10-08 00:00:00",399,10948346.96
"2022-10-09 00:00:00",390,10742156.01
"2022-10-10 00:00:00",396,11185221.02
"2022-10-11 00:00:00",434,12565646.63
"2022-10-12 00:00:00",480,13565305.68
"2022-10-13 00:00:00",517,13801835.34
"2022-10-14 00:00:00",531,14343769.89
"2022-10-15 00:00:00",536,14232712.76
"2022-10-16 00:00:00",540,14776314.4
"2022-10-17 00:00:00",535,14103170.71
"2022-10-18 00:00:00",500,12759853.62
"2022-10-19 00:00:00",464,12065033.14
"2022-10-20 00:00:00",423,11106083.68
"2022-10-21 00:00:00",422,11503414.62
"2022-10-22 00:00:00",431,11523868.33
"2022-10-23 00:00:00",422,10998365.59
"2022-10-24 00:00:00",413,11027878.86
"2022-10-25 00:00:00",437,12107146.55
"2022-10-26 00:00:00",475,13327965.09
"2022-10-27 00:00:00",472,13261605.9
"2022-10-28 00:00:00",470,12764019.32
"2022-10-29 00:00:00",464,13266836.92
"2022-10-30 00:00:00",485,13924625.98
"2022-10-31 00:00:00",570,17600364.47
"2022-11-01 00:00:00",564,17681552.25
"2022-11-02 00:00:00",538,17749008.9
"2022-11-03 00:00:00",532,17234091.86
"2022-11-04 00:00:00",562,18814268.52
"2022-11-05 00:00:00",568,18452920.52
"2022-11-06 00:00:00",561,18229788.21
"2022-11-07 00:00:00",483,16485507.63
"2022-11-08 00:00:00",485,17046699.81
"2022-11-09 00:00:00",563,18048775.35
"2022-11-10 00:00:00",720,23245401.79
"2022-11-11 00:00:00",817,25938030.86
"2022-11-12 00:00:00",857,28131540.86
"2022-11-13 00:00:00",882,28451172.66
"2022-11-14 00:00:00",1022,30573353.87
"2022-11-15 00:00:00",1239,36823378.84
"2022-11-16 00:00:00",1299,36902637.99
"2022-11-17 00:00:00",1155,32889929.67
"2022-11-18 00:00:00",1058,28750856.07
"2022-11-19 00:00:00",1008,26174201.69
"2022-11-20 00:00:00",976,24981989.85
"2022-11-21 00:00:00",878,22487683.87
"2022-11-22 00:00:00",686,15832815.52
"2022-11-23 00:00:00",578,15995522.6
"2022-11-24 00:00:00",826,19543042.35
"2022-11-25 00:00:00",927,21603336.73
"2022-11-26 00:00:00",1295,30134642.94
"2022-11-27 00:00:00",1504,35632304.61
"2022-11-28 00:00:00",1561,36979034.87
"2022-11-29 00:00:00",1550,36102150.53
"2022-11-30 00:00:00",1544,34433663.6
"2022-12-01 00:00:00",1287,29915232.71
"2022-12-02 00:00:00",1169,27904505.3
"2022-12-03 00:00:00",815,19705874.11
"2022-12-04 00:00:00",654,15829268.05
"2022-12-05 00:00:00",648,15287133.17
"2022-12-06 00:00:00",747,18162900.69
"2022-12-07 00:00:00",756,17949165.25
"2022-12-08 00:00:00",804,20117622.42
"2022-12-09 00:00:00",877,22018683.98
"2022-12-10 00:00:00",1153,28678857.58
"2022-12-11 19:11:47",1336,32740697.67
