"DateTime","Number of sales","Sales USD"
"2022-08-01 00:00:00",73,6883770.8
"2022-08-02 00:00:00",321,12723678.89
"2022-08-03 00:00:00",329,13856720.69
"2022-08-04 00:00:00",326,14297639.84
"2022-08-05 00:00:00",330,14396388.91
"2022-08-06 00:00:00",340,16179495.36
"2022-08-07 00:00:00",345,16290858.74
"2022-08-08 00:00:00",314,14261903.95
"2022-08-09 00:00:00",105,9885050.01
"2022-08-10 00:00:00",106,10352428.46
"2022-08-11 00:00:00",105,10540055.12
"2022-08-12 00:00:00",104,11410620.96
"2022-08-13 00:00:00",96,10665822.33
"2022-08-14 00:00:00",94,10467270.08
"2022-08-15 00:00:00",97,10915753.8
"2022-08-16 00:00:00",55,9219569.31
"2022-08-17 00:00:00",48,8185034.55
"2022-08-18 00:00:00",56,12585554.71
"2022-08-19 00:00:00",53,11218804.6
"2022-08-20 00:00:00",55,10306587.48
"2022-08-21 00:00:00",60,10224869.77
"2022-08-22 00:00:00",67,10108965.36
"2022-08-23 00:00:00",70,10265833.54
"2022-08-24 00:00:00",72,9870992.87
"2022-08-25 00:00:00",66,4821785.4
"2022-08-26 00:00:00",78,9470785.2
"2022-08-27 00:00:00",74,9320402.6
"2022-08-28 00:00:00",62,8590456.13
"2022-08-29 00:00:00",54,8035434.07
"2022-08-30 00:00:00",232,13291548.91
"2022-08-31 00:00:00",242,13215378.82
"2022-09-01 00:00:00",237,12593927.34
"2022-09-02 00:00:00",218,7559939.17
"2022-09-03 00:00:00",218,7583976.96
"2022-09-04 00:00:00",235,8100564.91
"2022-09-05 00:00:00",232,8105881.17
"2022-09-06 00:00:00",58,2992665.75
"2022-09-07 00:00:00",47,3141739.44
"2022-09-08 00:00:00",48,3311507.1
"2022-09-09 00:00:00",54,3978085.55
"2022-09-10 00:00:00",54,3767531.09
"2022-09-11 00:00:00",42,3710528.12
"2022-09-12 00:00:00",44,3547317.96
"2022-09-13 00:00:00",39,3701472.38
"2022-09-14 00:00:00",43,4135559.6
"2022-09-15 00:00:00",50,5034423.65
"2022-09-16 00:00:00",48,4807838.36
"2022-09-17 00:00:00",49,5038973.08
"2022-09-18 00:00:00",49,4756549.14
"2022-09-19 00:00:00",51,5020263.57
"2022-09-20 00:00:00",48,4335578.11
"2022-09-21 00:00:00",42,3619783.54
"2022-09-22 00:00:00",36,3102067.52
"2022-09-23 00:00:00",35,2937471.18
"2022-09-24 00:00:00",43,4227143.11
"2022-09-25 00:00:00",38,4047175.74
"2022-09-26 00:00:00",35,3862649.7
"2022-09-27 00:00:00",48,5191620.86
"2022-09-28 00:00:00",196,14238752.16
"2022-09-29 00:00:00",275,16471691.11
"2022-09-30 00:00:00",280,16955958.59
"2022-10-01 00:00:00",295,17849127.38
"2022-10-02 00:00:00",299,17855155.72
"2022-10-03 00:00:00",301,18063776.04
"2022-10-04 00:00:00",293,17188765.51
"2022-10-05 00:00:00",152,8887323.39
"2022-10-06 00:00:00",74,6828561.42
"2022-10-07 00:00:00",71,6584230.66
"2022-10-08 00:00:00",49,4463617.07
"2022-10-09 00:00:00",46,4543491.77
"2022-10-10 00:00:00",40,4036179.3
"2022-10-11 00:00:00",36,3965857.53
"2022-10-12 00:00:00",27,3034613.4
"2022-10-13 00:00:00",27,2560263.84
"2022-10-14 00:00:00",32,2970966.68
"2022-10-15 00:00:00",32,2921638.19
"2022-10-16 00:00:00",34,3093286.28
"2022-10-17 00:00:00",45,4060899.88
"2022-10-18 00:00:00",47,4238630.09
"2022-10-19 00:00:00",46,4127145.31
"2022-10-20 00:00:00",46,4298161.93
"2022-10-21 00:00:00",46,4277126.66
"2022-10-22 00:00:00",54,4879094.68
"2022-10-23 00:00:00",59,5373458.18
"2022-10-24 00:00:00",56,5223872.83
"2022-10-25 00:00:00",58,5080831.82
"2022-10-26 00:00:00",91,7161702.89
"2022-10-27 00:00:00",311,13328283
"2022-10-28 00:00:00",310,13133497.54
"2022-10-29 00:00:00",305,12803280.11
"2022-10-30 00:00:00",299,12314624.44
"2022-10-31 00:00:00",300,12218552.34
"2022-11-01 00:00:00",322,14386601.08
"2022-11-02 00:00:00",291,12718702.27
"2022-11-03 00:00:00",72,7266057.21
"2022-11-04 00:00:00",79,8077741.58
"2022-11-05 00:00:00",73,7541695.68
"2022-11-06 00:00:00",71,7300350.93
"2022-11-07 00:00:00",70,7276217.46
"2022-11-08 00:00:00",56,6022099.17
"2022-11-09 00:00:00",64,6434300.26
"2022-11-10 00:00:00",73,6455377.94
"2022-11-11 00:00:00",63,5482101.11
