"DateTime","Number of sales","Sales USD"
"2022-03-03 00:00:00",69,2070176.92
"2022-03-04 00:00:00",92,2828399.88
"2022-03-05 00:00:00",38,966972.69
"2022-03-06 00:00:00",24,735681.98
"2022-03-07 00:00:00",54,1207755.56
"2022-03-08 00:00:00",42,876767.8
"2022-03-09 00:00:00",28,737087.32
"2022-03-10 00:00:00",34,1039989.92
"2022-03-11 00:00:00",31,897388.51
"2022-03-12 00:00:00",41,1054373.53
"2022-03-13 00:00:00",48,1435496.69
"2022-03-14 00:00:00",21,743104.63
"2022-03-15 00:00:00",25,724316.67
"2022-03-16 00:00:00",30,1131291.06
"2022-03-17 00:00:00",66,2023119.89
"2022-03-18 00:00:00",260,8622707.23
"2022-03-19 00:00:00",68,2313666.12
"2022-03-20 00:00:00",48,1998821.79
"2022-03-21 00:00:00",42,1304437.84
"2022-03-22 00:00:00",62,2332548.23
"2022-03-23 00:00:00",140,4902698.53
"2022-03-24 00:00:00",323,15020675.27
"2022-03-25 00:00:00",98,4804046.03
"2022-03-26 00:00:00",153,7179478.22
"2022-03-27 00:00:00",87,5009496.96
"2022-03-28 00:00:00",60,3650043.49
"2022-03-29 00:00:00",90,5451420.77
"2022-03-30 00:00:00",79,6804585.76
"2022-03-31 00:00:00",1695,26371116.1
"2022-04-01 00:00:00",1067,39533831.91
"2022-04-02 00:00:00",1274,45536289.55
"2022-04-03 00:00:00",482,15401970.63
"2022-04-04 00:00:00",188,6794173.03
"2022-04-05 00:00:00",180,6873222.66
"2022-04-06 00:00:00",146,4674188.46
"2022-04-07 00:00:00",133,4832022.1
"2022-04-08 00:00:00",93,2786004.17
"2022-04-09 00:00:00",98,3333359.29
"2022-04-10 00:00:00",86,2437050.36
"2022-04-11 00:00:00",210,5119019.78
"2022-04-12 00:00:00",168,6157154.59
"2022-04-13 00:00:00",119,4705951.68
"2022-04-14 00:00:00",59,2584324.45
"2022-04-15 00:00:00",93,3138133.4
"2022-04-16 00:00:00",173,4739479.82
"2022-04-17 00:00:00",121,3415610.03
"2022-04-18 00:00:00",489,8850246.35
"2022-04-19 00:00:00",401,6820115.04
"2022-04-20 00:00:00",181,3538606.98
"2022-04-21 00:00:00",136,3672531.24
"2022-04-22 00:00:00",132,3180661.08
"2022-04-23 00:00:00",209,3899555.47
"2022-04-24 00:00:00",222,4361537.27
"2022-04-25 00:00:00",159,3900437.37
"2022-04-26 00:00:00",152,3413100
"2022-04-27 00:00:00",101,3113927.75
"2022-04-28 00:00:00",159,2911162.22
"2022-04-29 00:00:00",230,4862017.18
"2022-04-30 00:00:00",221,4370831.45
"2022-05-01 00:00:00",325,8079757.36
"2022-05-02 00:00:00",505,13855763.33
"2022-05-03 00:00:00",210,7015536.15
"2022-05-04 00:00:00",244,6759961.15
"2022-05-05 00:00:00",1688,32409783.64
"2022-05-06 00:00:00",829,15122923.56
"2022-05-07 00:00:00",344,5467843.65
"2022-05-08 00:00:00",248,4278833.89
"2022-05-09 00:00:00",986,15089442.94
"2022-05-10 00:00:00",3813,52175707.77
"2022-05-11 00:00:00",2226,24196471.6
"2022-05-12 00:00:00",863,7620360.28
"2022-05-13 00:00:00",1604,17426374.42
"2022-05-14 00:00:00",332,3455387.65
"2022-05-15 00:00:00",184,1754530.1
"2022-05-16 00:00:00",133,1521762.61
"2022-05-17 00:00:00",161,1427260.46
"2022-05-18 00:00:00",118,1216914.92
"2022-05-19 00:00:00",121,1389679.67
"2022-05-20 00:00:00",125,1035077.33
"2022-05-21 00:00:00",91,909222.29
"2022-05-22 00:00:00",82,971070.9
"2022-05-23 00:00:00",79,833820.79
"2022-05-24 00:00:00",89,1303791.35
"2022-05-25 00:00:00",89,449956.98
"2022-05-26 00:00:00",118,1119250.14
"2022-05-27 00:00:00",170,1623023.13
"2022-05-28 00:00:00",80,564040.34
"2022-05-29 00:00:00",87,519389.49
"2022-05-30 00:00:00",221,1818201.49
"2022-05-31 00:00:00",106,931313.4
"2022-06-01 00:00:00",96,843271.41
"2022-06-02 00:00:00",69,396270.97
"2022-06-03 00:00:00",69,398975.71
"2022-06-04 00:00:00",60,362341.86
"2022-06-05 00:00:00",68,965333.8
"2022-06-06 00:00:00",158,803099.67
"2022-06-07 00:00:00",65,1030814.76
"2022-06-08 00:00:00",69,1538513.77
"2022-06-09 00:00:00",54,1404946.47
"2022-06-10 00:00:00",87,1105352.58
"2022-06-11 00:00:00",112,482528.31
"2022-06-12 00:00:00",106,977088.33
"2022-06-13 00:00:00",244,1651384.96
"2022-06-14 00:00:00",141,1162410.78
"2022-06-15 00:00:00",85,731877.03
"2022-06-16 00:00:00",128,1366647.13
"2022-06-17 00:00:00",102,1074668.41
"2022-06-18 00:00:00",80,1020906.86
"2022-06-19 00:00:00",93,956853.06
"2022-06-20 00:00:00",133,1350610.19
"2022-06-21 00:00:00",166,1466416.13
"2022-06-22 00:00:00",171,1170601.31
"2022-06-23 00:00:00",71,404993.97
"2022-06-24 00:00:00",64,1080809.03
"2022-06-25 00:00:00",46,605468.14
"2022-06-26 00:00:00",49,229274.43
"2022-06-27 00:00:00",39,270389.03
"2022-06-28 00:00:00",64,950327.15
"2022-06-29 00:00:00",59,738492.49
"2022-06-30 00:00:00",57,615740.74
"2022-07-01 00:00:00",61,617345.49
"2022-07-02 00:00:00",40,549719.45
"2022-07-03 00:00:00",37,475155.1
"2022-07-04 00:00:00",43,412219.74
"2022-07-05 00:00:00",43,294663.04
"2022-07-06 00:00:00",64,835320.48
"2022-07-07 00:00:00",54,729953.77
"2022-07-08 00:00:00",59,449759.17
"2022-07-09 00:00:00",76,524136.77
"2022-07-10 00:00:00",65,506853.66
"2022-07-11 00:00:00",53,316814.68
"2022-07-12 00:00:00",37,305345.49
"2022-07-13 00:00:00",48,275975.6
"2022-07-14 00:00:00",51,396706.26
"2022-07-15 00:00:00",67,237092.86
"2022-07-16 00:00:00",70,277358.92
"2022-07-17 00:00:00",62,235830.68
"2022-07-18 00:00:00",37,202513.51
"2022-07-19 00:00:00",62,522728.81
"2022-07-20 00:00:00",50,440548.59
"2022-07-21 00:00:00",50,263248.66
"2022-07-22 00:00:00",53,269696.3
"2022-07-23 00:00:00",44,125089.58
"2022-07-24 00:00:00",39,249607.75
"2022-07-25 00:00:00",40,238468.65
"2022-07-26 00:00:00",44,212245.16
"2022-07-27 00:00:00",38,216912.08
"2022-07-28 00:00:00",74,544041.32
"2022-07-29 00:00:00",102,551992.02
"2022-07-30 00:00:00",35,387188.65
"2022-07-31 00:00:00",42,194500.09
"2022-08-01 00:00:00",47,449952.5
"2022-08-02 00:00:00",39,194361.13
"2022-08-03 00:00:00",32,178965.07
"2022-08-04 00:00:00",32,213552.53
"2022-08-05 00:00:00",37,195897.63
"2022-08-06 00:00:00",84,378431.52
"2022-08-07 00:00:00",124,194533.38
"2022-08-08 00:00:00",61,319876.55
"2022-08-09 00:00:00",68,478863.55
"2022-08-10 00:00:00",65,311810.55
"2022-08-11 00:00:00",78,589342.12
"2022-08-12 00:00:00",57,230592.93
"2022-08-13 00:00:00",56,340188.63
"2022-08-14 00:00:00",86,503368.86
"2022-08-15 00:00:00",95,561320.39
"2022-08-16 00:00:00",85,452744
"2022-08-17 00:00:00",50,246679.03
"2022-08-18 00:00:00",43,213749.06
"2022-08-19 00:00:00",58,339039.1
"2022-08-20 00:00:00",77,378990.72
"2022-08-21 00:00:00",52,353737.48
"2022-08-22 00:00:00",59,261415.26
"2022-08-23 00:00:00",204,514356.14
"2022-08-24 00:00:00",116,671780.5
"2022-08-25 00:00:00",272,1715081.16
"2022-08-26 00:00:00",109,821649.68
"2022-08-27 00:00:00",64,398861.18
"2022-08-28 00:00:00",54,297750.65
"2022-08-29 00:00:00",42,164370.44
"2022-08-30 00:00:00",82,185206.09
"2022-08-31 00:00:00",63,306072.72
"2022-09-01 00:00:00",45,229090.94
"2022-09-02 00:00:00",45,263856.94
"2022-09-03 00:00:00",34,151429.15
"2022-09-04 00:00:00",25,65738.45
"2022-09-05 00:00:00",50,262753.89
"2022-09-06 00:00:00",57,282011.91
"2022-09-07 00:00:00",100,446267.16
"2022-09-08 00:00:00",61,296240.3
"2022-09-09 00:00:00",38,169336.45
"2022-09-10 00:00:00",40,117752.95
"2022-09-11 00:00:00",29,131742.02
"2022-09-12 00:00:00",49,236560.06
"2022-09-13 00:00:00",139,490408.66
"2022-09-14 00:00:00",42,123015.92
"2022-09-15 00:00:00",63,249627.42
"2022-09-16 00:00:00",79,235987.06
"2022-09-17 00:00:00",360,1624571.71
"2022-09-18 00:00:00",61,242375.18
"2022-09-19 00:00:00",138,769095.47
"2022-09-20 00:00:00",262,1106032.31
"2022-09-21 00:00:00",176,932610.62
"2022-09-22 00:00:00",113,658212.17
"2022-09-23 00:00:00",111,596842.84
"2022-09-24 00:00:00",86,560483.34
"2022-09-25 00:00:00",54,251497.06
"2022-09-26 00:00:00",53,261659.71
"2022-09-27 00:00:00",65,328221.91
"2022-09-28 00:00:00",58,302314.62
"2022-09-29 00:00:00",52,233206.3
"2022-09-30 00:00:00",60,507124.75
"2022-10-01 00:00:00",50,195857.2
"2022-10-02 00:00:00",38,156926.88
"2022-10-03 00:00:00",49,177038.9
"2022-10-04 00:00:00",57,349914.33
"2022-10-05 00:00:00",53,199877.3
"2022-10-06 00:00:00",57,289954.39
"2022-10-07 00:00:00",46,283911.71
"2022-10-08 00:00:00",68,413218.49
"2022-10-09 00:00:00",63,378333.21
"2022-10-10 00:00:00",59,339267.79
"2022-10-11 00:00:00",79,423598.87
"2022-10-12 00:00:00",81,200744.13
"2022-10-13 00:00:00",96,697145.7
"2022-10-14 00:00:00",151,756441.45
"2022-10-15 00:00:00",185,1312645.95
"2022-10-16 00:00:00",85,394984.97
"2022-10-17 00:00:00",407,2139772.48
"2022-10-18 00:00:00",171,1037425.59
"2022-10-19 00:00:00",81,569762.8
"2022-10-20 00:00:00",61,392938.11
"2022-10-21 00:00:00",61,561229.25
"2022-10-22 00:00:00",88,660182.72
"2022-10-23 00:00:00",109,878936.41
"2022-10-24 00:00:00",91,557112.43
"2022-10-25 00:00:00",115,690474.54
"2022-10-26 00:00:00",77,914514.97
"2022-10-27 00:00:00",67,591577.16
"2022-10-28 00:00:00",87,781202.01
"2022-10-29 00:00:00",69,420384.69
"2022-10-30 00:00:00",139,617529.91
"2022-10-31 00:00:00",109,729183.06
"2022-11-01 00:00:00",79,603900.53
"2022-11-02 00:00:00",64,426433.68
"2022-11-03 00:00:00",49,428500.17
"2022-11-04 00:00:00",70,473895.89
"2022-11-05 00:00:00",45,340504.81
"2022-11-06 00:00:00",68,358292.41
"2022-11-07 00:00:00",64,424650.61
"2022-11-08 00:00:00",67,465862.89
"2022-11-09 00:00:00",113,495250.55
"2022-11-10 00:00:00",118,755709.27
"2022-11-11 00:00:00",80,683549.62
"2022-11-12 00:00:00",101,538544.81
"2022-11-13 00:00:00",92,425881.81
"2022-11-14 00:00:00",83,477219.19
"2022-11-15 00:00:00",117,469777.92
"2022-11-16 00:00:00",115,648615.36
"2022-11-17 00:00:00",92,1108333.18
"2022-11-18 00:00:00",111,700433.81
"2022-11-19 00:00:00",138,641371.53
"2022-11-20 00:00:00",64,312453.33
"2022-11-21 00:00:00",59,298059.35
"2022-11-22 00:00:00",93,343818.83
"2022-11-23 00:00:00",68,292781.37
"2022-11-24 00:00:00",70,296908.25
"2022-11-25 00:00:00",69,307072.31
"2022-11-26 00:00:00",88,453123.75
"2022-11-27 00:00:00",198,1059248.88
"2022-11-28 00:00:00",87,398469.05
"2022-11-29 00:00:00",77,421140.75
"2022-11-30 00:00:00",84,462088
"2022-12-01 00:00:00",67,621220.2
"2022-12-02 00:00:00",145,928674.48
"2022-12-03 00:00:00",134,811930.64
"2022-12-04 00:00:00",155,799318.56
"2022-12-05 00:00:00",78,462508.7
"2022-12-06 00:00:00",331,2227748.01
"2022-12-07 00:00:00",196,1212204.12
"2022-12-08 00:00:00",89,474570.55
"2022-12-09 00:00:00",80,492465.05
"2022-12-10 00:00:00",713,4340493.15
"2022-12-11 00:00:00",351,1151902.18
"2022-12-12 00:00:00",136,876121.61
"2022-12-13 00:00:00",151,1244078.74
"2022-12-14 00:00:00",113,642023.16
"2022-12-15 00:00:00",100,673181.31
"2022-12-16 00:00:00",295,812998.97
"2022-12-17 00:00:00",92,292188.49
"2022-12-18 23:02:56",66,370136.26
