DateTime,Cryptopunks,Azuki,Bored Ape Yacht Club,CloneX,Pudgy Penguins
2022-10-08,72855.8777752809,4790.01481932443,29721.68787079163,9901.347630208335,1229.0014549744396
2022-10-09,72429.69278911565,4824.72753403345,29355.26251251707,9964.216757912747,1206.9531890389198
2022-10-10,72525.26942922374,4874.860745173745,29445.957701202587,10032.424536958368,1226.1900325203253
2022-10-11,73033.00896551723,4893.085674242424,29115.303656509695,10072.697994966442,1229.322524509804
2022-10-12,73461.48048275862,4821.081680389221,28871.6024852071,9906.04261344538,1201.3104071026419
2022-10-13,72091.00695652174,4978.572575123621,28672.12784331382,9866.394827018123,1173.3857571801568
2022-10-14,71710.9862672811,5011.721267348429,28540.317153056672,9924.936543513959,1149.0457374830853
2022-10-15,70979.11042154566,5169.619356643357,28514.180370872906,9948.073812244898,1120.4793167992511
2022-10-16,70789.09238875879,5214.27399162596,28661.414369936992,10013.451832374692,1134.1099611084103
2022-10-17,70940.08020737326,5307.006536216958,28308.90520510483,10072.293539232054,1114.4271753086418
2022-10-18,72174.22598152426,5376.897270922924,28039.013866666664,10173.408271186441,1159.459203903441
2022-10-19,72238.66453488372,5413.023526635198,28091.111286441464,10171.944198473284,1189.6184569572279
2022-10-20,72336.44565517241,5548.61973960217,27976.87285578296,10188.42835443038,1186.2927750138197
2022-10-21,72556.87479452055,5649.264981132075,28401.529202306585,10247.906303797468,1216.9421052631578
2022-10-22,72101.36474157304,5703.8181904761905,28267.803698696283,10287.228394957983,1194.130916617386
2022-10-23,72423.3468736142,5815.713431185665,27897.0235248296,10357.317204391893,1207.5746875
2022-10-24,71106.76628635346,5803.365837138508,27340.052227204782,10462.437497886729,1282.5506972111555
2022-10-25,71269.5274392936,5834.9657493492,27232.721831409934,10517.71909090909,1262.7406618133687
2022-10-26,70703.04308641976,6023.987526723185,27018.37237977194,10583.569949152541,1275.396695945946
